customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup
1834-WULEG,Male,False,True,True,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.25,439.75,False,13-24 months
9097-ZUBYC,Male,False,True,False,14,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,False,Bank transfer (automatic),48.79999923706055,664.4000244140625,False,13-24 months
5148-ORICT,Female,False,True,False,64,True,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Mailed check,74.3499984741211,4759.5498046875,False,49-72 months
4893-GYUJU,Female,False,False,False,50,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,19.350000381469727,1033.0,False,49-72 months
4578-PHJYZ,Male,False,True,True,52,True,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,True,Electronic check,68.75,3482.85009765625,False,49-72 months
7272-QDCKA,Male,False,False,False,28,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,False,Electronic check,100.19999694824219,2688.449951171875,False,25-48 months
8908-SLFCJ,Female,False,False,False,21,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),20.850000381469727,435.25,False,13-24 months
8393-DLHGA,Male,False,False,True,25,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.9000015258789,2448.75,True,25-48 months
9766-HGEDE,Female,False,True,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.350000381469727,307.0,False,13-24 months
6968-MHOMU,Male,False,True,False,58,False,No phone service,DSL,No,No,No,No,Yes,Yes,One year,True,Credit card (automatic),45.0,2689.35009765625,False,49-72 months
7395-IGJOS,Male,True,True,False,17,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,False,Bank transfer (automatic),81.5,1329.199951171875,True,13-24 months
5044-XDPYX,Female,False,True,False,51,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.5,1281.25,False,49-72 months
1814-WFGVS,Male,False,True,True,72,False,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,False,Mailed check,48.900001525878906,3527.0,False,49-72 months
2834-SPCJV,Male,False,True,False,52,True,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,False,Electronic check,84.0999984741211,4348.64990234375,True,49-72 months
3721-WKIIL,Female,False,False,False,27,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,19.600000381469727,561.1500244140625,False,25-48 months
6734-CKRSM,Female,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.0,63.599998474121094,False,0-12 months
1265-ZFOSD,Female,False,True,False,64,True,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,True,Mailed check,81.30000305175781,5129.2998046875,False,49-72 months
6568-POCUI,Female,False,True,False,45,True,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,True,Credit card (automatic),95.19999694824219,4285.7998046875,False,25-48 months
7890-VYYWG,Male,True,True,False,3,False,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,36.45000076293945,93.69999694824219,True,0-12 months
5197-LQXXH,Female,False,True,False,71,True,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),83.30000305175781,5894.5,False,49-72 months
9907-SWKKF,Female,True,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,False,Mailed check,25.049999237060547,25.049999237060547,True,0-12 months
3457-PQBYH,Female,False,True,True,58,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),20.299999237060547,1160.75,False,49-72 months
7682-AZNDK,Male,False,True,True,34,True,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,True,Electronic check,89.8499984741211,3091.75,False,25-48 months
0587-DMGBH,Female,False,False,False,8,True,No,DSL,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,49.849998474121094,365.54998779296875,True,0-12 months
5384-ZTTWP,Female,False,True,True,15,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.799999237060547,272.95001220703125,False,13-24 months
3745-HRPHI,Male,False,True,True,66,False,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),54.650001525878906,3632.0,False,49-72 months
7636-OWBPG,Male,True,False,False,12,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,True,Credit card (automatic),29.350000381469727,381.20001220703125,False,0-12 months
1231-YNDEK,Male,False,False,False,58,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),19.149999618530273,1035.5,False,49-72 months
1407-DIGZV,Female,False,True,True,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.100000381469727,52.0,False,0-12 months
6397-JNZZG,Female,True,True,False,43,False,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,False,Credit card (automatic),55.54999923706055,2342.199951171875,True,25-48 months
0570-BFQHT,Female,False,False,False,9,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,False,Electronic check,80.55000305175781,653.9000244140625,False,0-12 months
4393-OBCRR,Female,False,False,False,3,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.25,71.19999694824219,False,0-12 months
3523-QRQLL,Female,False,True,True,22,True,No,DSL,No,Yes,No,No,Yes,Yes,One year,True,Bank transfer (automatic),69.5,1498.199951171875,True,13-24 months
8564-LDKFL,Male,False,True,False,40,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Bank transfer (automatic),106.0,4178.64990234375,False,25-48 months
3696-DFHHB,Female,False,False,False,68,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),25.5,1821.800048828125,False,49-72 months
0895-DQHEW,Male,False,True,False,54,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,104.30000305175781,5278.14990234375,True,49-72 months
4717-GHADL,Female,False,False,False,50,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,True,Mailed check,79.5999984741211,4024.199951171875,False,49-72 months
5501-TVMGM,Male,False,False,False,1,True,No,DSL,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,55.25,55.25,False,0-12 months
5879-HMFFH,Female,False,True,False,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,False,Bank transfer (automatic),88.05000305175781,6520.7998046875,False,49-72 months
6772-WFQRD,Male,False,False,True,40,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),20.399999618530273,854.9000244140625,False,25-48 months
3810-DVDQQ,Female,False,True,True,72,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),117.5999984741211,8308.900390625,False,49-72 months
6972-SNKKW,Female,False,False,False,6,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.0,109.19999694824219,False,0-12 months
3694-GLTJM,Female,False,False,False,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Credit card (automatic),19.649999618530273,92.05000305175781,False,0-12 months
8550-XSXUQ,Male,False,True,False,48,True,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,True,Credit card (automatic),70.55000305175781,3420.5,False,25-48 months
8149-RSOUN,Female,False,False,False,1,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,93.8499984741211,93.8499984741211,True,0-12 months
9055-MOJJJ,Female,False,True,True,64,True,No,DSL,Yes,No,No,Yes,Yes,No,One year,False,Mailed check,65.80000305175781,4068.0,False,49-72 months
4359-INNWN,Female,False,False,False,17,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),20.049999237060547,337.8999938964844,False,13-24 months
0585-EGDDA,Male,False,True,False,40,True,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,True,Electronic check,80.0,3168.75,False,25-48 months
4032-RMHCI,Female,False,True,True,41,False,No phone service,DSL,Yes,No,Yes,No,No,No,One year,False,Credit card (automatic),35.400001525878906,1412.4000244140625,False,25-48 months
0549-CYCQN,Male,True,False,False,51,True,Yes,Fiber optic,No,Yes,No,No,No,No,One year,True,Bank transfer (automatic),79.5999984741211,3974.699951171875,False,49-72 months
3481-JHUZH,Male,False,True,False,41,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,True,Electronic check,80.25,3439.0,False,25-48 months
7250-EQKIY,Female,False,True,True,1,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,False,Mailed check,50.45000076293945,50.45000076293945,True,0-12 months
3594-IVHJZ,Female,False,False,False,2,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,20.450000762939453,42.45000076293945,False,0-12 months
6869-FGJJC,Male,False,False,False,68,True,No,Fiber optic,No,Yes,Yes,No,No,No,One year,False,Credit card (automatic),79.5999984741211,5461.4501953125,False,49-72 months
3896-ZVNET,Female,False,True,True,24,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,24.700000762939453,571.75,False,13-24 months
8205-VSLRB,Male,False,True,False,70,True,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,False,Credit card (automatic),77.30000305175781,5498.2001953125,False,49-72 months
5960-MVTUK,Male,False,False,False,3,False,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,True,Electronic check,29.75,96.8499984741211,False,0-12 months
6817-WTYHE,Male,False,False,False,2,True,No,DSL,No,No,No,No,No,No,Month-to-month,False,Bank transfer (automatic),44.900001525878906,111.05000305175781,False,0-12 months
3082-VQXNH,Male,False,True,False,3,False,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,False,Credit card (automatic),29.799999237060547,94.4000015258789,False,0-12 months
4013-UBXWQ,Female,False,False,False,7,True,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,True,Electronic check,74.6500015258789,521.0999755859375,True,0-12 months
4931-TRZWN,Female,False,False,False,13,True,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,71.94999694824219,923.8499755859375,False,13-24 months
0750-EKNGL,Male,False,False,False,7,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.75,141.10000610351562,False,0-12 months
7669-LCRSD,Male,False,True,True,12,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,True,Mailed check,56.29999923706055,628.6500244140625,False,0-12 months
3567-PQTSO,Male,False,True,True,53,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,105.25,5576.2998046875,False,49-72 months
5519-NPHVG,Female,False,False,False,12,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,94.19999694824219,1046.0999755859375,True,0-12 months
8043-PNYSD,Male,False,True,True,63,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.549999237060547,1245.5999755859375,False,49-72 months
9938-EKRGF,Female,False,False,False,15,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,False,Mailed check,84.44999694824219,1287.8499755859375,False,13-24 months
2703-AMTUL,Male,False,True,True,36,True,No,DSL,Yes,Yes,No,No,No,No,One year,False,Mailed check,53.650001525878906,1939.3499755859375,False,25-48 months
0928-JMXNP,Male,True,True,False,4,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,True,Electronic check,29.899999618530273,118.25,False,0-12 months
8173-RXAYP,Female,False,True,True,24,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.700000762939453,452.54998779296875,False,13-24 months
4825-XJGDM,Female,False,False,False,61,False,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,False,Credit card (automatic),43.70000076293945,2696.550048828125,False,49-72 months
5402-HTOTQ,Male,False,False,False,16,True,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,False,Electronic check,55.29999923706055,875.3499755859375,False,13-24 months
6734-JDTTV,Male,False,True,True,65,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),19.850000381469727,1267.050048828125,False,49-72 months
7850-THJMU,Female,False,True,True,26,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.649999618530273,494.8999938964844,False,25-48 months
3890-RTCMS,Male,False,False,False,16,True,No,DSL,No,No,No,Yes,No,No,Month-to-month,True,Mailed check,49.45000076293945,799.0,False,13-24 months
8849-GYOKR,Female,False,True,False,54,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,False,Bank transfer (automatic),106.55000305175781,5763.2998046875,True,49-72 months
3148-BLQJT,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.100000381469727,20.100000381469727,True,0-12 months
3717-FDJFU,Male,False,False,True,5,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.450000762939453,106.9000015258789,False,0-12 months
3665-JATSN,Female,False,False,False,19,False,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,39.70000076293945,710.0499877929688,False,13-24 months
7966-YOTQW,Male,False,False,False,10,True,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,True,Credit card (automatic),54.5,568.2000122070312,False,0-12 months
0461-CVKMU,Female,False,True,True,23,True,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,False,Electronic check,83.80000305175781,1900.25,True,13-24 months
8806-EAGWC,Male,False,False,False,3,True,No,DSL,No,No,No,No,Yes,No,Month-to-month,False,Mailed check,55.150001525878906,159.14999389648438,True,0-12 months
8853-TZDGH,Female,False,False,False,72,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),111.5999984741211,8012.75,False,49-72 months
7779-LGOVN,Male,True,True,False,10,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,86.6500015258789,856.6500244140625,True,0-12 months
4324-BZCKL,Female,False,True,True,10,True,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,True,Mailed check,55.54999923706055,551.2999877929688,False,0-12 months
6924-TDGMT,Male,False,True,False,11,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Mailed check,20.549999237060547,184.9499969482422,False,0-12 months
9710-ZUSHQ,Female,True,False,False,37,True,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,True,Bank transfer (automatic),106.75,4056.75,True,25-48 months
1536-YHDOE,Male,False,True,True,17,True,Yes,DSL,Yes,No,No,Yes,No,No,One year,True,Mailed check,62.099998474121094,1096.6500244140625,False,13-24 months
8123-QBNAZ,Female,False,True,True,36,True,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,True,Credit card (automatic),104.5,3684.949951171875,False,25-48 months
3629-ZNKXA,Male,True,False,False,17,True,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,True,Electronic check,101.80000305175781,1752.449951171875,False,13-24 months
4827-LTQRJ,Female,True,True,True,66,True,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,True,Credit card (automatic),110.5999984741211,7210.85009765625,False,49-72 months
7711-YIJWC,Male,False,True,True,61,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,False,Bank transfer (automatic),84.9000015258789,5264.5,False,49-72 months
5482-VXSXJ,Male,False,False,False,22,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Mailed check,93.19999694824219,2157.300048828125,False,13-24 months
7365-BVCJH,Male,False,False,False,1,False,No phone service,DSL,No,No,No,No,No,No,Month-to-month,True,Electronic check,24.399999618530273,24.399999618530273,False,0-12 months
9620-ENEJV,Female,False,False,False,6,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Credit card (automatic),70.55000305175781,433.95001220703125,False,0-12 months
4183-WCSEP,Male,False,False,False,31,True,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,78.44999694824219,2435.14990234375,True,25-48 months
2378-YIZKA,Female,False,True,True,68,True,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,True,Credit card (automatic),85.0,5607.75,False,49-72 months
5498-TXHLF,Female,False,True,True,34,True,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,False,Electronic check,87.44999694824219,2874.14990234375,True,25-48 months
0689-DSXGL,Female,False,True,True,52,True,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,False,Bank transfer (automatic),85.80000305175781,4433.2998046875,False,49-72 months
6818-DJXAA,Female,False,False,True,10,True,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,True,Electronic check,91.0999984741211,964.3499755859375,False,0-12 months
9722-UJOJR,Male,False,True,True,29,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,70.75,1974.800048828125,True,25-48 months
0464-WJTKO,Female,False,True,True,72,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.100000381469727,1460.8499755859375,False,49-72 months
8902-ZEOVF,Male,False,True,True,47,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.049999237060547,951.5499877929688,False,25-48 months
6778-EICRF,Male,False,True,True,24,True,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,False,Mailed check,74.80000305175781,1821.199951171875,False,13-24 months
2662-NNTDK,Male,False,False,False,65,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),24.799999237060547,1600.949951171875,False,49-72 months
4132-KALRO,Female,False,False,False,4,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,True,Mailed check,100.8499984741211,399.25,False,0-12 months
3902-FOIGH,Male,True,True,False,12,True,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,True,Electronic check,101.3499984741211,1218.550048828125,True,0-12 months
6772-KSATR,Male,False,False,False,1,True,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,True,Electronic check,81.69999694824219,81.69999694824219,True,0-12 months
7112-OPOTK,Male,False,False,False,33,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,False,Electronic check,68.25,2171.14990234375,True,25-48 months
2874-YXVVA,Female,False,False,False,34,True,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,True,Electronic check,105.0999984741211,3634.800048828125,False,25-48 months
1245-HARPS,Female,False,True,False,14,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.399999618530273,292.3999938964844,False,13-24 months
4210-QFJMF,Female,False,False,False,4,True,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,79.1500015258789,317.25,True,0-12 months
4323-ELYYB,Male,False,True,True,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.0,218.5500030517578,False,13-24 months
4293-ETKAP,Female,False,True,True,65,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,True,Bank transfer (automatic),79.4000015258789,5071.89990234375,False,49-72 months
6064-PUPMC,Male,False,True,True,23,True,No,DSL,Yes,No,No,Yes,No,No,One year,False,Credit card (automatic),57.20000076293945,1423.3499755859375,False,13-24 months
6504-VBLFL,Male,False,True,False,55,True,No,DSL,Yes,Yes,Yes,No,No,No,Two year,False,Electronic check,58.599998474121094,3068.60009765625,False,49-72 months
6322-PJJDJ,Male,False,True,False,49,True,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,True,Electronic check,94.80000305175781,4690.64990234375,False,49-72 months
0330-BGYZE,Male,False,True,False,60,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,False,Bank transfer (automatic),102.5,6157.60009765625,False,49-72 months
1085-LDWAM,Female,False,True,True,69,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Credit card (automatic),20.350000381469727,1442.6500244140625,False,49-72 months
7586-ZATGZ,Male,False,False,False,40,True,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,True,Electronic check,84.9000015258789,3369.050048828125,False,25-48 months
7197-VOJMM,Male,False,True,False,67,True,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,True,Credit card (automatic),69.19999694824219,4671.64990234375,False,49-72 months
3318-OSATS,Male,True,False,False,35,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,95.44999694824219,3474.050048828125,True,25-48 months
5828-AVIPD,Male,False,True,True,19,True,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,True,Electronic check,100.94999694824219,1875.550048828125,True,13-24 months
1843-TLSGD,Female,False,True,True,13,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,20.850000381469727,272.3500061035156,False,13-24 months
9626-VFRGG,Female,False,False,True,41,True,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,True,Bank transfer (automatic),88.5,3645.050048828125,False,25-48 months
7075-BNDVQ,Female,False,False,False,4,False,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,False,Mailed check,35.0,135.75,False,0-12 months
9143-CANJF,Female,False,True,True,24,True,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,False,Electronic check,55.150001525878906,1319.8499755859375,False,13-24 months
7284-BUYEC,Female,False,False,False,5,False,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,True,Credit card (automatic),50.95000076293945,229.39999389648438,False,0-12 months
2041-JIJCI,Female,False,False,False,5,True,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,True,Electronic check,64.0,370.25,False,0-12 months
1086-LXKFY,Female,False,True,True,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Mailed check,69.0999984741211,69.0999984741211,True,0-12 months
4900-MSOMT,Female,False,True,True,72,True,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,False,Bank transfer (automatic),80.19999694824219,5714.2001953125,False,49-72 months
2229-VWQJH,Female,False,False,False,24,True,No,DSL,No,No,Yes,No,No,No,Month-to-month,True,Credit card (automatic),49.29999923706055,1233.25,False,13-24 months
9194-GFVOI,Female,False,True,False,42,True,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,False,Credit card (automatic),84.3499984741211,3571.60009765625,False,25-48 months
1336-EZFZY,Female,False,False,False,4,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.049999237060547,83.30000305175781,False,0-12 months
4282-MSACW,Male,False,False,False,68,True,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,True,Credit card (automatic),117.19999694824219,8035.9501953125,False,49-72 months
1403-LKLIK,Female,False,True,True,33,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.100000381469727,579.4000244140625,False,25-48 months
2636-ALXXZ,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,No,No,Month-to-month,True,Electronic check,69.5999984741211,69.5999984741211,True,0-12 months
7774-OJSXI,Male,False,False,False,31,True,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,True,Electronic check,103.44999694824219,3066.449951171875,True,25-48 months
7786-WBJYI,Female,False,False,False,4,True,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,False,Bank transfer (automatic),77.94999694824219,305.54998779296875,True,0-12 months
0136-IFMYD,Male,True,True,False,69,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,True,Electronic check,109.94999694824219,7634.25,False,49-72 months
5144-TVGLP,Male,True,False,False,38,True,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,False,Electronic check,94.75,3653.0,False,25-48 months
9643-AVVWI,Female,False,True,True,3,True,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,True,Electronic check,80.0,241.3000030517578,False,0-12 months
0253-ZTEOB,Female,False,True,True,48,True,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,False,Electronic check,79.6500015258789,3870.300048828125,False,25-48 months
2706-QZIHY,Female,False,True,False,15,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.200000762939453,387.8999938964844,False,13-24 months
6061-PQHMK,Female,False,False,False,25,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Credit card (automatic),19.899999618530273,527.5,False,25-48 months
9885-CSMWE,Female,True,False,False,1,True,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,False,Electronic check,78.44999694824219,78.44999694824219,True,0-12 months
6137-MFAJN,Female,False,False,False,48,False,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,True,Electronic check,44.79999923706055,2104.550048828125,False,25-48 months
9122-UMROB,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.299999237060547,20.299999237060547,False,0-12 months
4232-JGKIY,Male,False,False,False,1,True,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Electronic check,19.200000762939453,19.200000762939453,False,0-12 months
2402-TAIRZ,Female,False,False,False,37,True,No,Fiber optic,No,Yes,Yes,No,No,No,One year,False,Electronic check,80.05000305175781,3019.10009765625,False,25-48 months
9659-ZTWSM,Male,True,True,False,66,True,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,True,Bank transfer (automatic),107.3499984741211,7051.9501953125,False,49-72 months
9139-TWBAS,Female,False,True,False,26,False,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,False,Bank transfer (automatic),47.849998474121094,1190.5,False,25-48 months
6685-GBWJZ,Male,False,True,False,63,True,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,False,Credit card (automatic),70.80000305175781,4448.7998046875,False,49-72 months
5016-ETTFF,Male,False,False,False,10,False,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,False,Mailed check,29.5,255.25,True,0-12 months
3866-MDTUB,Female,False,False,False,2,True,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,True,Electronic check,70.75,146.89999389648438,True,0-12 months
2195-VVRJF,Male,True,True,False,18,True,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,True,Credit card (automatic),59.099998474121094,1011.0499877929688,False,13-24 months
3913-RDSJZ,Female,False,True,False,64,True,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,25.549999237060547,1714.949951171875,False,49-72 months
8058-JMEQO,Female,True,False,False,9,True,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,True,Electronic check,84.44999694824219,762.5,True,0-12 months
